Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,80833,-,-,-,33.77,-118.38,-8,280,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1999,1,1,0,30,6,0,0,0,0.12,980,9,33,2.7,,,,,,
1999,1,1,1,30,5,0,0,0,0.12,980,8,33,2.6,,,,,,
1999,1,1,2,30,5,0,0,0,0.12,980,8,33,2.7,,,,,,
1999,1,1,3,30,4,0,0,0,0.12,980,8,36,3,,,,,,
1999,1,1,4,30,4,0,0,0,0.12,980,8,41,3.4000000000000004,,,,,,
1999,1,1,5,30,3,0,0,0,0.12,980,8,47,3.7,,,,,,
1999,1,1,6,30,2,0,0,0,0.12,980,8,51,3.9000000000000004,,,,,,
1999,1,1,7,30,2,24,478,65,0.12,980,10,51,4.1000000000000005,,,,,,
1999,1,1,8,30,2,45,780,245,0.12,980,12,52,4.2,,,,,,
1999,1,1,9,30,1,55,895,409,0.12,980,14,54,4,,,,,,
1999,1,1,10,30,2,63,942,528,0.12,980,15,56,3.2,,,,,,
1999,1,1,11,30,1,65,964,588,0.12,980,16,55,2.1,,,,,,
1999,1,1,12,30,2,65,962,585,0.12,980,17,47,1.3,,,,,,
1999,1,1,13,30,2,63,933,517,0.12,980,18,25,0.9,,,,,,
1999,1,1,14,30,3,57,873,393,0.12,980,17,351,0.9,,,,,,
1999,1,1,15,30,5,46,742,225,0.12,980,15,308,1.1,,,,,,
1999,1,1,16,30,6,21,399,48,0.12,980,13,313,1.4000000000000001,,,,,,
1999,1,1,17,30,6,0,0,0,0.12,980,12,330,1.5,,,,,,
1999,1,1,18,30,6,0,0,0,0.12,980,12,347,1.6,,,,,,
1999,1,1,19,30,5,0,0,0,0.12,980,11,3,1.8,,,,,,
1999,1,1,20,30,5,0,0,0,0.12,980,11,18,2,,,,,,
1999,1,1,21,30,4,0,0,0,0.12,980,11,31,2.4000000000000004,,,,,,
1999,1,1,22,30,3,0,0,0,0.12,980,11,39,2.8000000000000003,,,,,,
1999,1,1,23,30,2,0,0,0,0.12,980,11,44,3,,,,,,
1999,1,2,0,30,1,0,0,0,0.12,980,11,47,3.2,,,,,,
1999,1,2,1,30,1,0,0,0,0.12,980,11,49,3.3000000000000003,,,,,,
1999,1,2,2,30,1,0,0,0,0.12,980,11,50,3.4000000000000004,,,,,,
1999,1,2,3,30,0,0,0,0,0.12,980,11,50,3.6,,,,,,
1999,1,2,4,30,0,0,0,0,0.12,980,11,50,4,,,,,,
1999,1,2,5,30,0,0,0,0,0.12,980,11,50,4.4,,,,,,
1999,1,2,6,30,0,0,0,0,0.12,980,11,49,4.800000000000001,,,,,,
1999,1,2,7,30,0,24,488,65,0.12,980,11,49,5.300000000000001,,,,,,
1999,1,2,8,30,0,46,790,248,0.12,980,13,49,5.1000000000000005,,,,,,
1999,1,2,9,30,1,56,906,416,0.12,980,15,50,4.5,,,,,,
1999,1,2,10,30,2,62,961,537,0.12,980,17,58,3.9000000000000004,,,,,,
1999,1,2,11,30,1,65,982,599,0.12,980,18,67,2.9000000000000004,,,,,,
1999,1,2,12,30,0,65,980,597,0.12,980,19,75,1.8,,,,,,
1999,1,2,13,30,1,62,956,529,0.12,980,19,83,0.8,,,,,,
1999,1,2,14,30,2,57,894,402,0.12,980,18,108,0.6000000000000001,,,,,,
1999,1,2,15,30,5,46,761,232,0.12,980,16,258,0.8,,,,,,
1999,1,2,16,30,6,21,430,51,0.12,980,14,296,0.8,,,,,,
1999,1,2,17,30,6,0,0,0,0.12,980,13,347,1,,,,,,
1999,1,2,18,30,6,0,0,0,0.12,980,12,14,1.2000000000000002,,,,,,
1999,1,2,19,30,6,0,0,0,0.12,980,12,30,1.3,,,,,,
1999,1,2,20,30,5,0,0,0,0.12,980,12,39,1.5,,,,,,
1999,1,2,21,30,4,0,0,0,0.12,980,12,45,1.6,,,,,,
1999,1,2,22,30,4,0,0,0,0.12,980,12,48,1.8,,,,,,
1999,1,2,23,30,3,0,0,0,0.12,980,12,53,2.2,,,,,,
1999,1,3,0,30,3,0,0,0,0.12,980,12,56,2.8000000000000003,,,,,,
1999,1,3,1,30,3,0,0,0,0.12,980,12,56,3.6,,,,,,
1999,1,3,2,30,2,0,0,0,0.12,980,12,53,4.4,,,,,,
1999,1,3,3,30,2,0,0,0,0.12,980,12,50,5.1000000000000005,,,,,,
1999,1,3,4,30,1,0,0,0,0.12,980,11,49,5.7,,,,,,
1999,1,3,5,30,1,0,0,0,0.12,980,11,49,6.1000000000000005,,,,,,
1999,1,3,6,30,1,0,0,0,0.12,980,11,50,6.2,,,,,,
1999,1,3,7,30,1,24,468,64,0.12,980,12,51,6,,,,,,
1999,1,3,8,30,1,46,782,247,0.12,980,14,50,5.6000000000000005,,,,,,
1999,1,3,9,30,2,57,904,415,0.12,980,16,52,5.300000000000001,,,,,,
1999,1,3,10,30,3,65,957,538,0.12,980,17,58,4.9,,,,,,
1999,1,3,11,30,3,68,982,603,0.12,980,18,58,4.1000000000000005,,,,,,
1999,1,3,12,30,0,69,982,603,0.12,980,19,58,3.3000000000000003,,,,,,
1999,1,3,13,30,-1,64,964,537,0.12,980,20,58,2.5,,,,,,
1999,1,3,14,30,-1,59,904,411,0.12,980,19,56,1.5,,,,,,
1999,1,3,15,30,3,48,776,239,0.12,980,16,42,0.8,,,,,,
1999,1,3,16,30,4,23,427,54,0.12,980,14,357,0.8,,,,,,
1999,1,3,17,30,4,0,0,0,0.12,980,13,2,1.1,,,,,,
1999,1,3,18,30,4,0,0,0,0.12,990,13,15,1.4000000000000001,,,,,,
1999,1,3,19,30,4,0,0,0,0.12,990,12,32,1.7000000000000002,,,,,,
1999,1,3,20,30,4,0,0,0,0.12,990,12,42,2,,,,,,
1999,1,3,21,30,3,0,0,0,0.12,990,12,49,2.4000000000000004,,,,,,
1999,1,3,22,30,2,0,0,0,0.12,990,11,52,2.7,,,,,,
1999,1,3,23,30,2,0,0,0,0.12,990,11,53,2.9000000000000004,,,,,,
1999,1,4,0,30,2,0,0,0,0.12,990,11,54,3.2,,,,,,
1999,1,4,1,30,1,0,0,0,0.12,990,11,53,3.4000000000000004,,,,,,
1999,1,4,2,30,1,0,0,0,0.12,990,11,52,3.7,,,,,,
1999,1,4,3,30,1,0,0,0,0.12,990,10,52,4.1000000000000005,,,,,,
1999,1,4,4,30,0,0,0,0,0.12,990,10,52,4.5,,,,,,
1999,1,4,5,30,0,0,0,0,0.12,990,10,52,4.6000000000000005,,,,,,
1999,1,4,6,30,0,0,0,0,0.12,990,10,52,4.800000000000001,,,,,,
1999,1,4,7,30,0,25,478,65,0.12,990,10,51,5.2,,,,,,
1999,1,4,8,30,0,49,788,251,0.12,990,12,52,5,,,,,,
1999,1,4,9,30,1,61,907,421,0.12,990,15,54,4.1000000000000005,,,,,,
1999,1,4,10,30,2,67,965,545,0.12,990,17,66,2.8000000000000003,,,,,,
1999,1,4,11,30,2,70,986,609,0.12,990,18,75,1.7000000000000002,,,,,,
1999,1,4,12,30,0,71,984,608,0.12,990,19,70,0.9,,,,,,
1999,1,4,13,30,0,66,963,541,0.12,990,19,52,0.5,,,,,,
1999,1,4,14,30,1,60,903,414,0.12,990,18,0,0.5,,,,,,
1999,1,4,15,30,4,49,775,242,0.12,990,17,279,0.8,,,,,,
1999,1,4,16,30,5,24,433,56,0.12,990,15,305,1,,,,,,
1999,1,4,17,30,5,0,0,0,0.12,990,13,324,1.1,,,,,,
1999,1,4,18,30,5,0,0,0,0.12,990,13,345,1.2000000000000002,,,,,,
1999,1,4,19,30,4,0,0,0,0.12,990,13,5,1.5,,,,,,
1999,1,4,20,30,4,0,0,0,0.12,990,13,23,1.7000000000000002,,,,,,
1999,1,4,21,30,4,0,0,0,0.12,990,13,38,1.9000000000000001,,,,,,
