Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,82398,-,-,-,33.93,-117.66,-8,197,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1999,1,1,0,30,0,0,0,0,0.15,970,6,36,1.8,,,,,,
1999,1,1,1,30,0,0,0,0,0.15,970,6,31,2,,,,,,
1999,1,1,2,30,-1,0,0,0,0.15,980,6,30,2.2,,,,,,
1999,1,1,3,30,-2,0,0,0,0.15,980,6,32,2.5,,,,,,
1999,1,1,4,30,-2,0,0,0,0.15,980,6,36,2.9000000000000004,,,,,,
1999,1,1,5,30,-3,0,0,0,0.15,980,5,38,3.2,,,,,,
1999,1,1,6,30,-3,0,0,0,0.15,980,6,38,3.8000000000000003,,,,,,
1999,1,1,7,30,-3,29,0,29,0.15,980,8,36,4.5,,,,,,
1999,1,1,8,30,-3,97,16,101,0.15,980,12,36,5,,,,,,
1999,1,1,9,30,-3,54,904,415,0.15,980,15,38,4.9,,,,,,
1999,1,1,10,30,-3,61,950,532,0.15,980,18,41,4.2,,,,,,
1999,1,1,11,30,-4,62,973,589,0.15,980,20,40,3.2,,,,,,
1999,1,1,12,30,-4,61,972,582,0.15,980,21,36,2.4000000000000004,,,,,,
1999,1,1,13,30,-4,59,944,513,0.15,980,22,30,1.9000000000000001,,,,,,
1999,1,1,14,30,-4,53,883,386,0.15,980,21,19,1.4000000000000001,,,,,,
1999,1,1,15,30,0,43,750,217,0.15,980,17,14,1,,,,,,
1999,1,1,16,30,0,18,390,41,0.15,980,13,1,1.1,,,,,,
1999,1,1,17,30,0,0,0,0,0.15,980,11,10,1.2000000000000002,,,,,,
1999,1,1,18,30,-1,0,0,0,0.15,980,10,20,1.3,,,,,,
1999,1,1,19,30,-1,0,0,0,0.15,980,9,29,1.4000000000000001,,,,,,
1999,1,1,20,30,-2,0,0,0,0.15,980,9,36,1.5,,,,,,
1999,1,1,21,30,-3,0,0,0,0.15,980,8,41,1.6,,,,,,
1999,1,1,22,30,-4,0,0,0,0.15,980,8,44,1.7000000000000002,,,,,,
1999,1,1,23,30,-5,0,0,0,0.15,980,8,44,1.7000000000000002,,,,,,
1999,1,2,0,30,-6,0,0,0,0.15,980,8,44,1.9000000000000001,,,,,,
1999,1,2,1,30,-6,0,0,0,0.15,980,8,44,2,,,,,,
1999,1,2,2,30,-6,0,0,0,0.15,980,8,44,2,,,,,,
1999,1,2,3,30,-7,0,0,0,0.15,980,8,44,2.1,,,,,,
1999,1,2,4,30,-7,0,0,0,0.15,980,8,44,2.3000000000000003,,,,,,
1999,1,2,5,30,-7,0,0,0,0.15,980,8,44,2.7,,,,,,
1999,1,2,6,30,-7,0,0,0,0.15,980,8,43,3.3000000000000003,,,,,,
1999,1,2,7,30,-7,24,534,73,0.15,980,11,43,4.3,,,,,,
1999,1,2,8,30,-7,43,816,257,0.15,980,14,43,4.6000000000000005,,,,,,
1999,1,2,9,30,-7,52,926,422,0.15,980,17,42,4.4,,,,,,
1999,1,2,10,30,-7,56,977,540,0.15,980,20,46,3.9000000000000004,,,,,,
1999,1,2,11,30,-8,58,996,599,0.15,980,22,50,3.2,,,,,,
1999,1,2,12,30,-9,58,993,593,0.15,980,23,45,2.6,,,,,,
1999,1,2,13,30,-9,56,967,522,0.15,980,23,38,2.1,,,,,,
1999,1,2,14,30,-9,51,905,394,0.15,980,21,30,1.3,,,,,,
1999,1,2,15,30,0,42,771,222,0.15,980,18,17,0.9,,,,,,
1999,1,2,16,30,0,19,417,43,0.15,980,14,358,1.1,,,,,,
1999,1,2,17,30,-1,0,0,0,0.15,980,12,13,1.2000000000000002,,,,,,
1999,1,2,18,30,-2,0,0,0,0.15,980,11,26,1.3,,,,,,
1999,1,2,19,30,-3,0,0,0,0.15,980,10,36,1.4000000000000001,,,,,,
1999,1,2,20,30,-4,0,0,0,0.15,980,10,41,1.4000000000000001,,,,,,
1999,1,2,21,30,-5,0,0,0,0.15,980,9,44,1.5,,,,,,
1999,1,2,22,30,-5,0,0,0,0.15,980,9,46,1.6,,,,,,
1999,1,2,23,30,-6,0,0,0,0.15,980,9,48,1.8,,,,,,
1999,1,3,0,30,-6,0,0,0,0.15,980,9,49,2,,,,,,
1999,1,3,1,30,-6,0,0,0,0.15,980,9,48,2.5,,,,,,
1999,1,3,2,30,-6,0,0,0,0.15,980,10,46,3,,,,,,
1999,1,3,3,30,-6,0,0,0,0.15,980,10,45,3.6,,,,,,
1999,1,3,4,30,-6,0,0,0,0.15,980,9,44,4.1000000000000005,,,,,,
1999,1,3,5,30,-6,0,0,0,0.15,980,9,45,4.4,,,,,,
1999,1,3,6,30,-5,0,0,0,0.15,980,9,44,4.6000000000000005,,,,,,
1999,1,3,7,30,-5,25,513,72,0.15,980,10,44,4.800000000000001,,,,,,
1999,1,3,8,30,-5,46,810,258,0.15,980,14,42,5.2,,,,,,
1999,1,3,9,30,-4,55,929,427,0.15,980,17,48,5.6000000000000005,,,,,,
1999,1,3,10,30,-5,62,982,549,0.15,980,19,50,5.4,,,,,,
1999,1,3,11,30,-7,64,1005,611,0.15,980,20,47,4.800000000000001,,,,,,
1999,1,3,12,30,-8,65,1003,607,0.15,980,21,44,4.1000000000000005,,,,,,
1999,1,3,13,30,-9,62,979,536,0.15,980,21,42,3.6,,,,,,
1999,1,3,14,30,-9,57,915,406,0.15,980,20,42,2.6,,,,,,
1999,1,3,15,30,-3,46,781,231,0.15,980,16,39,1.5,,,,,,
1999,1,3,16,30,-2,21,410,46,0.15,980,13,28,1.2000000000000002,,,,,,
1999,1,3,17,30,-3,0,0,0,0.15,980,11,28,1.3,,,,,,
1999,1,3,18,30,-3,0,0,0,0.15,980,10,36,1.3,,,,,,
1999,1,3,19,30,-3,0,0,0,0.15,980,9,44,1.4000000000000001,,,,,,
1999,1,3,20,30,-4,0,0,0,0.15,980,9,49,1.6,,,,,,
1999,1,3,21,30,-5,0,0,0,0.15,980,8,51,1.7000000000000002,,,,,,
1999,1,3,22,30,-5,0,0,0,0.15,980,8,52,1.8,,,,,,
1999,1,3,23,30,-6,0,0,0,0.15,980,8,51,1.8,,,,,,
1999,1,4,0,30,-6,0,0,0,0.15,980,7,50,1.8,,,,,,
1999,1,4,1,30,-6,0,0,0,0.15,980,7,50,1.9000000000000001,,,,,,
1999,1,4,2,30,-6,0,0,0,0.15,980,7,49,2,,,,,,
1999,1,4,3,30,-6,0,0,0,0.15,980,6,50,2.1,,,,,,
1999,1,4,4,30,-7,0,0,0,0.15,980,6,51,2.2,,,,,,
1999,1,4,5,30,-7,0,0,0,0.15,980,6,52,2.3000000000000003,,,,,,
1999,1,4,6,30,-7,0,0,0,0.15,980,7,52,2.5,,,,,,
1999,1,4,7,30,-7,27,509,73,0.15,990,10,51,3.4000000000000004,,,,,,
1999,1,4,8,30,-7,49,803,260,0.15,990,13,51,3.8000000000000003,,,,,,
1999,1,4,9,30,-6,60,919,428,0.15,990,17,48,3.2,,,,,,
1999,1,4,10,30,-7,66,973,550,0.15,990,20,55,2.3000000000000003,,,,,,
1999,1,4,11,30,-8,69,993,610,0.15,980,21,50,1.5,,,,,,
1999,1,4,12,30,-8,68,991,605,0.15,980,22,29,1.2000000000000002,,,,,,
1999,1,4,13,30,-8,65,966,535,0.15,980,22,8,1.1,,,,,,
1999,1,4,14,30,-7,59,904,405,0.15,980,21,351,0.9,,,,,,
1999,1,4,15,30,0,47,773,232,0.15,980,18,337,0.8,,,,,,
1999,1,4,16,30,0,21,408,48,0.15,980,15,332,1,,,,,,
1999,1,4,17,30,-1,0,0,0,0.15,980,13,345,1.1,,,,,,
1999,1,4,18,30,-2,0,0,0,0.15,980,12,3,1.1,,,,,,
1999,1,4,19,30,-2,0,0,0,0.15,980,12,22,1.1,,,,,,
1999,1,4,20,30,-3,0,0,0,0.15,980,12,37,1.2000000000000002,,,,,,
1999,1,4,21,30,-4,0,0,0,0.15,980,11,50,1.3,,,,,,
1999,1,4,22,30,-4,0,0,0,0.15,980,11,58,1.4000000000000001,,,,,,
1999,1,4,23,30,-4,0,0,0,0.15,980,11,62,1.4000000000000001,,,,,,
1999,1,5,0,30,-4,0,0,0,0.15,980,11,61,1.4000000000000001,,,,,,
1999,1,5,1,30,-4,0,0,0,0.15,980,11,54,1.4000000000000001,,,,,,
1999,1,5,2,30,-4,0,0,0,0.15,980,10,41,1.4000000000000001,,,,,,
1999,1,5,3,30,-4,0,0,0,0.15,980,10,33,1.4000000000000001,,,,,,
1999,1,5,4,30,-5,0,0,0,0.15,980,9,31,1.5,,,,,,
1999,1,5,5,30,-5,0,0,0,0.15,980,8,33,1.5,,,,,,
1999,1,5,6,30,-6,0,0,0,0.15,980,8,37,1.5,,,,,,
1999,1,5,7,30,-5,32,35,35,0.15,980,11,41,1.8,,,,,,
1999,1,5,8,30,-3,100,227,160,0.15,980,15,46,2.4000000000000004,,,,,,
1999,1,5,9,30,-5,63,887,420,0.15,980,19,50,2.6,,,,,,
1999,1,5,10,30,-7,66,952,541,0.15,980,22,53,2.1,,,,,,
1999,1,5,11,30,-8,69,974,601,0.15,980,23,56,1.3,,,,,,
1999,1,5,12,30,-8,69,970,596,0.15,980,24,45,0.6000000000000001,,,,,,
1999,1,5,13,30,-7,160,527,417,0.15,980,24,330,0.5,,,,,,
1999,1,5,14,30,-6,119,503,313,0.15,980,22,289,0.6000000000000001,,,,,,
1999,1,5,15,30,0,57,570,195,0.15,980,19,298,0.6000000000000001,,,,,,
1999,1,5,16,30,0,24,132,33,0.15,980,16,319,0.8,,,,,,
1999,1,5,17,30,0,0,0,0,0.15,980,14,352,1.1,,,,,,
1999,1,5,18,30,-1,0,0,0,0.15,980,13,18,1.2000000000000002,,,,,,
1999,1,5,19,30,-2,0,0,0,0.15,980,13,34,1.3,,,,,,
1999,1,5,20,30,-2,0,0,0,0.15,980,13,42,1.3,,,,,,
1999,1,5,21,30,-3,0,0,0,0.15,980,13,48,1.3,,,,,,
1999,1,5,22,30,-3,0,0,0,0.15,980,13,52,1.3,,,,,,
1999,1,5,23,30,-3,0,0,0,0.15,980,13,56,1.3,,,,,,
1999,1,6,0,30,-4,0,0,0,0.15,980,13,58,1.3,,,,,,
