Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,75587,-,-,-,33.17,-117.3,-8,69,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1999,1,1,0,30,8,0,0,0,0.13,1000,10,258,0.9,,,,,,
1999,1,1,1,30,7,0,0,0,0.13,1010,10,239,1.4000000000000001,,,,,,
1999,1,1,2,30,7,0,0,0,0.13,1010,10,268,1.5,,,,,,
1999,1,1,3,30,6,0,0,0,0.13,1010,9,303,1.7000000000000002,,,,,,
1999,1,1,4,30,6,0,0,0,0.13,1010,9,341,1.8,,,,,,
1999,1,1,5,30,5,0,0,0,0.13,1010,8,10,1.7000000000000002,,,,,,
1999,1,1,6,30,4,0,0,0,0.13,1010,8,30,1.7000000000000002,,,,,,
1999,1,1,7,30,4,29,502,81,0.13,1010,11,38,1.9000000000000001,,,,,,
1999,1,1,8,30,3,49,782,264,0.13,1010,14,39,1.8,,,,,,
1999,1,1,9,30,2,58,895,427,0.13,1010,16,25,1.3,,,,,,
1999,1,1,10,30,2,65,942,543,0.13,1010,19,355,1.3,,,,,,
1999,1,1,11,30,2,67,961,599,0.13,1010,20,307,2.1,,,,,,
1999,1,1,12,30,2,66,958,590,0.13,1010,21,303,3,,,,,,
1999,1,1,13,30,3,63,930,518,0.13,1010,21,306,3.4000000000000004,,,,,,
1999,1,1,14,30,3,57,867,389,0.13,1010,20,306,3.6,,,,,,
1999,1,1,15,30,6,45,732,218,0.13,1010,17,303,3.6,,,,,,
1999,1,1,16,30,7,19,369,41,0.13,1010,15,306,3.5,,,,,,
1999,1,1,17,30,6,0,0,0,0.13,1010,15,312,3.4000000000000004,,,,,,
1999,1,1,18,30,7,0,0,0,0.13,1010,14,316,3,,,,,,
1999,1,1,19,30,7,0,0,0,0.13,1010,14,319,2.7,,,,,,
1999,1,1,20,30,6,0,0,0,0.13,1010,14,320,2.4000000000000004,,,,,,
1999,1,1,21,30,6,0,0,0,0.13,1010,14,321,2,,,,,,
1999,1,1,22,30,6,0,0,0,0.13,1010,14,320,1.7000000000000002,,,,,,
1999,1,1,23,30,5,0,0,0,0.13,1010,13,319,1.5,,,,,,
1999,1,2,0,30,5,0,0,0,0.13,1010,13,321,1.2000000000000002,,,,,,
1999,1,2,1,30,5,0,0,0,0.13,1010,13,328,1,,,,,,
1999,1,2,2,30,5,0,0,0,0.13,1010,12,336,0.9,,,,,,
1999,1,2,3,30,4,0,0,0,0.13,1010,12,340,0.8,,,,,,
1999,1,2,4,30,4,0,0,0,0.13,1010,12,348,0.8,,,,,,
1999,1,2,5,30,4,0,0,0,0.13,1010,11,6,0.8,,,,,,
1999,1,2,6,30,3,0,0,0,0.13,1010,11,22,0.9,,,,,,
1999,1,2,7,30,3,27,528,82,0.13,1010,14,38,0.9,,,,,,
1999,1,2,8,30,3,47,800,266,0.13,1010,17,66,0.9,,,,,,
1999,1,2,9,30,1,56,910,431,0.13,1010,19,82,0.7000000000000001,,,,,,
1999,1,2,10,30,1,60,962,549,0.13,1010,20,87,0.4,,,,,,
1999,1,2,11,30,1,62,981,606,0.13,1010,21,146,0.5,,,,,,
1999,1,2,12,30,0,63,977,599,0.13,1010,22,252,1.2000000000000002,,,,,,
1999,1,2,13,30,1,60,949,526,0.13,1010,22,278,1.9000000000000001,,,,,,
1999,1,2,14,30,1,55,885,396,0.13,1010,21,284,2.4000000000000004,,,,,,
1999,1,2,15,30,5,44,748,223,0.13,1010,18,285,2.5,,,,,,
1999,1,2,16,30,6,19,388,43,0.13,1010,16,294,2.4000000000000004,,,,,,
1999,1,2,17,30,6,0,0,0,0.13,1010,15,311,2.2,,,,,,
1999,1,2,18,30,6,0,0,0,0.13,1010,15,331,1.7000000000000002,,,,,,
1999,1,2,19,30,6,0,0,0,0.13,1010,15,356,1.2000000000000002,,,,,,
1999,1,2,20,30,5,0,0,0,0.13,1010,15,27,0.9,,,,,,
1999,1,2,21,30,5,0,0,0,0.13,1010,15,52,0.7000000000000001,,,,,,
1999,1,2,22,30,4,0,0,0,0.13,1010,14,66,0.5,,,,,,
1999,1,2,23,30,4,0,0,0,0.13,1010,14,71,0.4,,,,,,
1999,1,3,0,30,4,0,0,0,0.13,1010,13,75,0.5,,,,,,
1999,1,3,1,30,4,0,0,0,0.13,1010,12,73,0.6000000000000001,,,,,,
1999,1,3,2,30,4,0,0,0,0.13,1010,12,62,0.8,,,,,,
1999,1,3,3,30,3,0,0,0,0.13,1010,12,59,1.3,,,,,,
1999,1,3,4,30,3,0,0,0,0.13,1010,12,62,2.2,,,,,,
1999,1,3,5,30,2,0,0,0,0.13,1010,12,66,3.1,,,,,,
1999,1,3,6,30,1,0,0,0,0.13,1010,12,68,3.7,,,,,,
1999,1,3,7,30,1,28,518,81,0.13,1010,14,69,3.9000000000000004,,,,,,
1999,1,3,8,30,1,48,801,268,0.13,1010,16,69,3.6,,,,,,
1999,1,3,9,30,2,58,916,436,0.13,1010,18,68,3.7,,,,,,
1999,1,3,10,30,1,65,968,558,0.13,1010,19,67,3.6,,,,,,
1999,1,3,11,30,0,69,990,619,0.13,1010,20,63,3,,,,,,
1999,1,3,12,30,-1,70,987,613,0.13,1010,21,59,2.3000000000000003,,,,,,
1999,1,3,13,30,-2,67,961,541,0.13,1010,22,52,1.5,,,,,,
1999,1,3,14,30,-3,62,893,408,0.13,1010,21,47,0.7000000000000001,,,,,,
1999,1,3,15,30,2,50,754,232,0.13,1010,18,312,0.30000000000000004,,,,,,
1999,1,3,16,30,2,23,362,46,0.13,1010,16,251,0.4,,,,,,
1999,1,3,17,30,2,0,0,0,0.13,1010,15,249,0.30000000000000004,,,,,,
1999,1,3,18,30,2,0,0,0,0.13,1010,15,271,0.30000000000000004,,,,,,
1999,1,3,19,30,2,0,0,0,0.13,1010,14,322,0.30000000000000004,,,,,,
1999,1,3,20,30,2,0,0,0,0.13,1010,14,9,0.4,,,,,,
1999,1,3,21,30,1,0,0,0,0.13,1010,13,37,0.5,,,,,,
1999,1,3,22,30,1,0,0,0,0.13,1010,13,59,0.6000000000000001,,,,,,
1999,1,3,23,30,0,0,0,0,0.13,1010,13,84,0.7000000000000001,,,,,,
1999,1,4,0,30,0,0,0,0,0.13,1010,12,100,0.9,,,,,,
1999,1,4,1,30,0,0,0,0,0.13,1010,12,101,1,,,,,,
1999,1,4,2,30,1,0,0,0,0.13,1010,11,96,1.2000000000000002,,,,,,
1999,1,4,3,30,1,0,0,0,0.13,1010,11,89,1.6,,,,,,
1999,1,4,4,30,1,0,0,0,0.13,1010,11,86,2.1,,,,,,
1999,1,4,5,30,0,0,0,0,0.13,1010,11,86,2.7,,,,,,
1999,1,4,6,30,0,0,0,0,0.13,1010,11,86,3.1,,,,,,
1999,1,4,7,30,0,29,514,82,0.13,1010,13,84,3.4000000000000004,,,,,,
1999,1,4,8,30,0,52,799,271,0.13,1020,16,80,3.2,,,,,,
1999,1,4,9,30,1,62,914,440,0.13,1020,18,75,2.7,,,,,,
1999,1,4,10,30,0,67,970,561,0.13,1010,19,73,2.5,,,,,,
1999,1,4,11,30,0,70,991,622,0.13,1010,20,72,2.5,,,,,,
1999,1,4,12,30,0,70,988,615,0.13,1010,21,70,2.3000000000000003,,,,,,
1999,1,4,13,30,-1,66,963,543,0.13,1010,22,69,2,,,,,,
1999,1,4,14,30,-1,60,901,411,0.13,1010,21,66,1.5,,,,,,
1999,1,4,15,30,1,48,768,235,0.13,1010,18,53,1,,,,,,
1999,1,4,16,30,2,22,395,49,0.13,1010,16,33,1,,,,,,
1999,1,4,17,30,2,0,0,0,0.13,1010,15,32,1.1,,,,,,
1999,1,4,18,30,2,0,0,0,0.13,1010,15,34,1.2000000000000002,,,,,,
1999,1,4,19,30,3,0,0,0,0.13,1010,15,37,1.3,,,,,,
1999,1,4,20,30,3,0,0,0,0.13,1010,14,43,1.4000000000000001,,,,,,
1999,1,4,21,30,2,0,0,0,0.13,1010,14,55,1.6,,,,,,
1999,1,4,22,30,2,0,0,0,0.13,1010,14,66,1.8,,,,,,
1999,1,4,23,30,3,0,0,0,0.13,1010,14,74,2.1,,,,,,
1999,1,5,0,30,2,0,0,0,0.13,1010,14,79,2.3000000000000003,,,,,,
1999,1,5,1,30,2,0,0,0,0.13,1010,14,83,2.3000000000000003,,,,,,
1999,1,5,2,30,2,0,0,0,0.13,1010,14,85,2.2,,,,,,
1999,1,5,3,30,2,0,0,0,0.13,1010,14,85,2,,,,,,
1999,1,5,4,30,2,0,0,0,0.13,1010,14,80,2,,,,,,
1999,1,5,5,30,2,0,0,0,0.13,1010,14,75,1.9000000000000001,,,,,,
1999,1,5,6,30,1,0,0,0,0.13,1010,14,73,1.9000000000000001,,,,,,
1999,1,5,7,30,2,30,478,79,0.13,1010,15,73,2,,,,,,
1999,1,5,8,30,4,54,765,264,0.13,1010,18,72,2.2,,,,,,
1999,1,5,9,30,2,66,880,431,0.13,1010,20,73,2,,,,,,
1999,1,5,10,30,0,166,530,438,0.13,1010,21,78,1.4000000000000001,,,,,,
1999,1,5,11,30,-1,74,960,610,0.13,1010,22,81,0.6000000000000001,,,,,,
1999,1,5,12,30,0,214,428,451,0.13,1010,22,44,0.30000000000000004,,,,,,
1999,1,5,13,30,1,74,918,530,0.13,1010,22,292,0.8,,,,,,
1999,1,5,14,30,1,131,448,306,0.13,1010,21,291,1.3,,,,,,
1999,1,5,15,30,5,75,419,178,0.13,1010,18,306,1.5,,,,,,
1999,1,5,16,30,5,25,107,32,0.13,1010,16,326,1.6,,,,,,
1999,1,5,17,30,5,0,0,0,0.13,1010,16,343,1.5,,,,,,
1999,1,5,18,30,5,0,0,0,0.13,1010,16,2,1.4000000000000001,,,,,,
1999,1,5,19,30,5,0,0,0,0.13,1010,16,17,1.2000000000000002,,,,,,
1999,1,5,20,30,5,0,0,0,0.13,1010,16,27,1,,,,,,
1999,1,5,21,30,4,0,0,0,0.13,1010,16,31,0.6000000000000001,,,,,,
1999,1,5,22,30,4,0,0,0,0.13,1010,16,31,0.30000000000000004,,,,,,
1999,1,5,23,30,5,0,0,0,0.13,1010,16,30,0.2,,,,,,
1999,1,6,0,30,5,0,0,0,0.13,1010,15,28,0.2,,,,,,
1999,1,6,1,30,5,0,0,0,0.13,1010,15,26,0.30000000000000004,,,,,,
1999,1,6,2,30,4,0,0,0,0.13,1010,15,29,0.30000000000000004,,,,,,
1999,1,6,3,30,3,0,0,0,0.13,1010,15,44,0.2,,,,,,
1999,1,6,4,30,3,0,0,0,0.13,1010,15,86,0.2,,,,,,
1999,1,6,5,30,3,0,0,0,0.13,1010,15,175,0.4,,,,,,
1999,1,6,6,30,3,0,0,0,0.13,1010,15,211,0.7000000000000001,,,,,,
1999,1,6,7,30,4,30,452,76,0.13,1010,16,219,0.9,,,,,,
1999,1,6,8,30,6,56,745,261,0.13,1010,18,209,1,,,,,,
1999,1,6,9,30,4,69,864,428,0.13,1010,19,186,1.1,,,,,,
1999,1,6,10,30,4,70,939,551,0.13,1010,20,204,1.3,,,,,,
1999,1,6,11,30,4,74,959,611,0.13,1010,21,228,1.6,,,,,,
1999,1,6,12,30,4,74,954,604,0.13,1010,22,245,1.7000000000000002,,,,,,
1999,1,6,13,30,5,69,932,535,0.13,1010,21,257,1.8,,,,,,
1999,1,6,14,30,5,64,866,406,0.13,1010,20,267,1.7000000000000002,,,,,,
1999,1,6,15,30,8,51,732,233,0.13,1010,18,277,1.6,,,,,,
1999,1,6,16,30,9,23,401,52,0.13,1010,16,284,1.7000000000000002,,,,,,
1999,1,6,17,30,8,0,0,0,0.13,1010,15,289,1.5,,,,,,
1999,1,6,18,30,8,0,0,0,0.13,1010,14,289,1.2000000000000002,,,,,,
1999,1,6,19,30,9,0,0,0,0.13,1010,14,282,0.9,,,,,,
1999,1,6,20,30,8,0,0,0,0.13,1010,13,267,0.5,,,,,,
1999,1,6,21,30,8,0,0,0,0.13,1010,13,223,0.5,,,,,,
1999,1,6,22,30,8,0,0,0,0.13,1010,12,177,0.7000000000000001,,,,,,
