Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,122425,-,-,-,37.77,-122.5,-8,49,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2017,1,1,0,30,7,0,0,0,0.08,1010,8,278,2.8000000000000003,,,,,,
2017,1,1,1,30,7,0,0,0,0.08,1010,8,280,2.7,,,,,,
2017,1,1,2,30,7,0,0,0,0.08,1010,8,280,3,,,,,,
2017,1,1,3,30,7,0,0,0,0.08,1010,7,281,3.1,,,,,,
2017,1,1,4,30,6,0,0,0,0.08,1010,7,286,3,,,,,,
2017,1,1,5,30,6,0,0,0,0.08,1010,7,288,3,,,,,,
2017,1,1,6,30,6,0,0,0,0.08,1010,7,290,2.9000000000000004,,,,,,
2017,1,1,7,30,6,0,0,0,0.08,1010,7,291,2.9000000000000004,,,,,,
2017,1,1,8,30,6,50,508,136,0.08,1010,8,293,3.3000000000000003,,,,,,
2017,1,1,9,30,6,68,734,297,0.08,1010,9,297,3.6,,,,,,
2017,1,1,10,30,5,78,830,423,0.08,1010,9,297,3.9000000000000004,,,,,,
2017,1,1,11,30,4,81,873,497,0.08,1010,10,294,4.1000000000000005,,,,,,
2017,1,1,12,30,4,81,881,511,0.08,1010,10,295,4.3,,,,,,
2017,1,1,13,30,3,83,834,459,0.08,1010,10,295,4.4,,,,,,
2017,1,1,14,30,4,75,771,356,0.08,1010,10,293,4.3,,,,,,
2017,1,1,15,30,4,60,630,210,0.08,1010,9,290,3.8000000000000003,,,,,,
2017,1,1,16,30,4,30,275,53,0.08,1010,8,286,3,,,,,,
2017,1,1,17,30,4,0,0,0,0.08,1010,7,284,2.7,,,,,,
2017,1,1,18,30,4,0,0,0,0.08,1010,7,284,2.5,,,,,,
2017,1,1,19,30,4,0,0,0,0.08,1010,7,282,2.5,,,,,,
2017,1,1,20,30,4,0,0,0,0.08,1010,6,280,2.4000000000000004,,,,,,
2017,1,1,21,30,4,0,0,0,0.08,1010,6,278,2.3000000000000003,,,,,,
2017,1,1,22,30,4,0,0,0,0.08,1010,6,275,2.3000000000000003,,,,,,
2017,1,1,23,30,4,0,0,0,0.08,1010,6,273,2.2,,,,,,
2017,1,2,0,30,4,0,0,0,0.08,1010,6,273,2.1,,,,,,
2017,1,2,1,30,4,0,0,0,0.08,1010,7,275,1.9000000000000001,,,,,,
2017,1,2,2,30,4,0,0,0,0.08,1010,7,273,1.8,,,,,,
2017,1,2,3,30,3,0,0,0,0.08,1010,6,269,1.8,,,,,,
2017,1,2,4,30,3,0,0,0,0.08,1010,6,265,1.7000000000000002,,,,,,
2017,1,2,5,30,3,0,0,0,0.08,1010,6,262,1.7000000000000002,,,,,,
2017,1,2,6,30,3,0,0,0,0.08,1010,6,258,1.6,,,,,,
2017,1,2,7,30,3,0,0,0,0.08,1010,6,249,1.4000000000000001,,,,,,
2017,1,2,8,30,4,64,39,70,0.08,1010,7,240,1.5,,,,,,
2017,1,2,9,30,4,131,82,157,0.08,1010,8,227,1.9000000000000001,,,,,,
2017,1,2,10,30,4,181,154,245,0.08,1010,9,221,2.4000000000000004,,,,,,
2017,1,2,11,30,4,214,149,285,0.08,1010,9,223,2.9000000000000004,,,,,,
2017,1,2,12,30,4,209,279,345,0.08,1010,9,225,3.1,,,,,,
2017,1,2,13,30,4,175,364,339,0.08,1010,9,225,3.2,,,,,,
2017,1,2,14,30,5,155,143,208,0.08,1010,9,223,3,,,,,,
2017,1,2,15,30,5,98,104,123,0.08,1010,8,220,2.5,,,,,,
2017,1,2,16,30,5,29,26,31,0.08,1010,7,214,2,,,,,,
2017,1,2,17,30,5,0,0,0,0.08,1010,7,206,1.9000000000000001,,,,,,
2017,1,2,18,30,5,0,0,0,0.08,1010,7,195,1.9000000000000001,,,,,,
2017,1,2,19,30,5,0,0,0,0.08,1010,7,189,2,,,,,,
2017,1,2,20,30,5,0,0,0,0.08,1010,7,186,1.9000000000000001,,,,,,
2017,1,2,21,30,5,0,0,0,0.08,1010,7,180,1.8,,,,,,
2017,1,2,22,30,6,0,0,0,0.08,1010,7,177,1.8,,,,,,
2017,1,2,23,30,6,0,0,0,0.08,1010,8,175,1.8,,,,,,
2017,1,3,0,30,7,0,0,0,0.08,1010,8,174,1.7000000000000002,,,,,,
2017,1,3,1,30,7,0,0,0,0.08,1010,8,170,1.7000000000000002,,,,,,
2017,1,3,2,30,7,0,0,0,0.08,1010,8,156,1.9000000000000001,,,,,,
2017,1,3,3,30,7,0,0,0,0.08,1010,8,146,2.1,,,,,,
2017,1,3,4,30,7,0,0,0,0.08,1010,8,140,2.3000000000000003,,,,,,
2017,1,3,5,30,7,0,0,0,0.08,1010,8,135,2.4000000000000004,,,,,,
2017,1,3,6,30,7,0,0,0,0.08,1010,8,127,2.6,,,,,,
2017,1,3,7,30,7,0,0,0,0.08,1010,8,120,2.8000000000000003,,,,,,
