Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,80865,-,-,-,33.77,-117.1,-8,674,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1999,1,1,0,30,0,0,0,0,0.13,940,5,28,1.9000000000000001,,,,,,
1999,1,1,1,30,0,0,0,0,0.13,940,5,26,1.9000000000000001,,,,,,
1999,1,1,2,30,-1,0,0,0,0.13,950,5,27,2.1,,,,,,
1999,1,1,3,30,-2,0,0,0,0.13,950,4,26,2.3000000000000003,,,,,,
1999,1,1,4,30,-3,0,0,0,0.13,950,3,29,2.6,,,,,,
1999,1,1,5,30,-3,0,0,0,0.13,950,3,31,2.9000000000000004,,,,,,
1999,1,1,6,30,-4,0,0,0,0.13,950,4,31,3.2,,,,,,
1999,1,1,7,30,-4,25,558,81,0.13,950,7,31,3.9000000000000004,,,,,,
1999,1,1,8,30,-4,43,820,265,0.13,950,11,29,4.6000000000000005,,,,,,
1999,1,1,9,30,-5,53,922,427,0.13,950,14,32,4.6000000000000005,,,,,,
1999,1,1,10,30,-5,59,966,542,0.13,950,17,36,4.3,,,,,,
1999,1,1,11,30,-5,60,987,597,0.13,950,19,34,3.8000000000000003,,,,,,
1999,1,1,12,30,-6,58,985,588,0.13,950,20,30,3.2,,,,,,
1999,1,1,13,30,-6,56,959,516,0.13,950,20,27,2.7,,,,,,
1999,1,1,14,30,-6,51,898,386,0.13,950,19,24,2,,,,,,
1999,1,1,15,30,-1,40,765,214,0.13,950,16,20,1.3,,,,,,
1999,1,1,16,30,-1,17,393,37,0.13,950,13,20,1.2000000000000002,,,,,,
1999,1,1,17,30,-2,0,0,0,0.13,950,11,22,1.4000000000000001,,,,,,
1999,1,1,18,30,-3,0,0,0,0.13,950,10,25,1.4000000000000001,,,,,,
1999,1,1,19,30,-3,0,0,0,0.13,950,9,27,1.4000000000000001,,,,,,
1999,1,1,20,30,-4,0,0,0,0.13,950,9,28,1.4000000000000001,,,,,,
1999,1,1,21,30,-5,0,0,0,0.13,950,8,29,1.5,,,,,,
1999,1,1,22,30,-6,0,0,0,0.13,950,8,30,1.5,,,,,,
1999,1,1,23,30,-7,0,0,0,0.13,950,8,28,1.6,,,,,,
1999,1,2,0,30,-7,0,0,0,0.13,950,7,26,1.6,,,,,,
1999,1,2,1,30,-7,0,0,0,0.13,950,7,26,1.6,,,,,,
1999,1,2,2,30,-8,0,0,0,0.13,950,7,28,1.7000000000000002,,,,,,
1999,1,2,3,30,-8,0,0,0,0.13,950,6,30,1.7000000000000002,,,,,,
1999,1,2,4,30,-8,0,0,0,0.13,950,6,31,1.7000000000000002,,,,,,
1999,1,2,5,30,-8,0,0,0,0.13,950,6,33,1.9000000000000001,,,,,,
1999,1,2,6,30,-8,0,0,0,0.13,950,6,34,2.1,,,,,,
1999,1,2,7,30,-7,25,569,82,0.13,950,9,38,2.9000000000000004,,,,,,
1999,1,2,8,30,-6,42,834,267,0.13,950,13,37,3.5,,,,,,
1999,1,2,9,30,-8,50,939,432,0.13,950,17,35,3.7,,,,,,
1999,1,2,10,30,-9,53,989,548,0.13,950,20,36,3.7,,,,,,
1999,1,2,11,30,-10,55,1007,605,0.13,950,21,36,3.6,,,,,,
1999,1,2,12,30,-11,56,1002,596,0.13,950,22,31,3.3000000000000003,,,,,,
1999,1,2,13,30,-11,53,976,523,0.13,950,21,26,2.9000000000000004,,,,,,
1999,1,2,14,30,-10,49,914,392,0.13,950,20,24,2,,,,,,
1999,1,2,15,30,-3,39,779,219,0.13,950,17,19,1.2000000000000002,,,,,,
1999,1,2,16,30,-3,17,412,39,0.13,950,14,16,1.2000000000000002,,,,,,
1999,1,2,17,30,-4,0,0,0,0.13,950,12,20,1.4000000000000001,,,,,,
1999,1,2,18,30,-5,0,0,0,0.13,950,11,26,1.3,,,,,,
1999,1,2,19,30,-5,0,0,0,0.13,950,10,30,1.3,,,,,,
1999,1,2,20,30,-6,0,0,0,0.13,950,10,32,1.4000000000000001,,,,,,
1999,1,2,21,30,-7,0,0,0,0.13,950,9,32,1.5,,,,,,
