Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,120198,-,-,-,37.57,-122.26,-8,0,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2005,1,1,0,30,5,0,0,0,0.04,1020,9,266,4.4,,,,,,
2005,1,1,1,30,5,0,0,0,0.04,1020,9,270,4.1000000000000005,,,,,,
2005,1,1,2,30,5,0,0,0,0.04,1020,8,271,3.6,,,,,,
2005,1,1,3,30,4,0,0,0,0.04,1020,8,265,3.2,,,,,,
2005,1,1,4,30,4,0,0,0,0.04,1020,8,254,3.1,,,,,,
2005,1,1,5,30,4,0,0,0,0.04,1020,8,243,3.2,,,,,,
2005,1,1,6,30,4,0,0,0,0.04,1020,8,238,3.3000000000000003,,,,,,
2005,1,1,7,30,4,0,0,0,0.04,1020,9,236,3.4000000000000004,,,,,,
2005,1,1,8,30,6,59,412,131,0.04,1020,10,233,3.6,,,,,,
2005,1,1,9,30,6,86,616,281,0.04,1020,11,230,3.9000000000000004,,,,,,
2005,1,1,10,30,6,77,803,414,0.04,1020,11,229,4,,,,,,
2005,1,1,11,30,6,213,115,269,0.04,1020,12,230,4,,,,,,
2005,1,1,12,30,6,210,64,242,0.04,1020,12,232,3.9000000000000004,,,,,,
2005,1,1,13,30,6,189,271,311,0.04,1020,12,236,3.9000000000000004,,,,,,
2005,1,1,14,30,6,146,255,240,0.04,1020,11,242,3.8000000000000003,,,,,,
2005,1,1,15,30,6,55,644,209,0.04,1020,10,245,3.3000000000000003,,,,,,
2005,1,1,16,30,6,27,322,53,0.04,1020,10,246,2.9000000000000004,,,,,,
2005,1,1,17,30,6,0,0,0,0.04,1020,9,247,2.7,,,,,,
2005,1,1,18,30,6,0,0,0,0.04,1020,9,244,2.6,,,,,,
2005,1,1,19,30,6,0,0,0,0.04,1020,9,239,2.6,,,,,,
2005,1,1,20,30,6,0,0,0,0.04,1020,9,230,2.6,,,,,,
2005,1,1,21,30,6,0,0,0,0.04,1020,9,222,2.7,,,,,,
2005,1,1,22,30,6,0,0,0,0.04,1020,9,215,2.9000000000000004,,,,,,
2005,1,1,23,30,6,0,0,0,0.04,1020,9,209,3.2,,,,,,
2005,1,2,0,30,7,0,0,0,0.04,1020,9,204,3.3000000000000003,,,,,,
2005,1,2,1,30,7,0,0,0,0.04,1020,9,201,3.4000000000000004,,,,,,
2005,1,2,2,30,7,0,0,0,0.04,1020,9,202,3.4000000000000004,,,,,,
2005,1,2,3,30,7,0,0,0,0.04,1020,9,202,3.4000000000000004,,,,,,
2005,1,2,4,30,7,0,0,0,0.04,1020,9,204,3.3000000000000003,,,,,,
2005,1,2,5,30,7,0,0,0,0.04,1020,9,206,3.2,,,,,,
2005,1,2,6,30,7,0,0,0,0.04,1020,9,210,3,,,,,,
2005,1,2,7,30,7,0,0,0,0.04,1020,9,215,2.8000000000000003,,,,,,
2005,1,2,8,30,7,15,0,15,0.04,1020,9,219,2.7,,,,,,
2005,1,2,9,30,7,18,0,18,0.04,1020,9,221,2.7,,,,,,
2005,1,2,10,30,7,82,0,82,0.04,1020,9,220,2.5,,,,,,
2005,1,2,11,30,7,67,0,67,0.04,1020,9,224,2.2,,,,,,
2005,1,2,12,30,7,65,0,65,0.04,1020,9,236,1.9000000000000001,,,,,,
2005,1,2,13,30,7,104,0,104,0.04,1010,9,251,1.8,,,,,,
2005,1,2,14,30,7,36,0,36,0.04,1010,9,268,1.8,,,,,,
2005,1,2,15,30,7,56,0,56,0.04,1010,9,289,1.6,,,,,,
2005,1,2,16,30,6,21,0,21,0.04,1010,8,307,1.4000000000000001,,,,,,
2005,1,2,17,30,6,0,0,0,0.04,1010,8,315,1.2000000000000002,,,,,,
2005,1,2,18,30,6,0,0,0,0.04,1010,8,314,1.1,,,,,,
2005,1,2,19,30,6,0,0,0,0.04,1010,8,296,1,,,,,,
2005,1,2,20,30,6,0,0,0,0.04,1010,8,265,1.1,,,,,,
2005,1,2,21,30,6,0,0,0,0.04,1010,8,234,1.3,,,,,,
2005,1,2,22,30,6,0,0,0,0.04,1010,8,219,1.6,,,,,,
2005,1,2,23,30,5,0,0,0,0.04,1010,8,210,1.8,,,,,,
2005,1,3,0,30,5,0,0,0,0.04,1010,8,199,1.9000000000000001,,,,,,
2005,1,3,1,30,5,0,0,0,0.04,1010,8,188,1.9000000000000001,,,,,,
2005,1,3,2,30,5,0,0,0,0.04,1010,8,192,1.9000000000000001,,,,,,
2005,1,3,3,30,4,0,0,0,0.04,1010,8,198,1.8,,,,,,
2005,1,3,4,30,4,0,0,0,0.04,1010,8,205,1.5,,,,,,
2005,1,3,5,30,4,0,0,0,0.04,1010,8,202,0.9,,,,,,
2005,1,3,6,30,4,0,0,0,0.04,1010,8,173,0.7000000000000001,,,,,,
2005,1,3,7,30,4,0,0,0,0.04,1020,8,99,1.4000000000000001,,,,,,
2005,1,3,8,30,5,42,573,142,0.04,1020,9,93,2.1,,,,,,
2005,1,3,9,30,5,128,179,185,0.04,1020,9,91,2.4000000000000004,,,,,,
2005,1,3,10,30,5,71,834,422,0.04,1020,10,95,2.3000000000000003,,,,,,
2005,1,3,11,30,5,206,63,237,0.04,1010,10,91,2.2,,,,,,
2005,1,3,12,30,5,205,46,228,0.04,1010,11,86,2,,,,,,
2005,1,3,13,30,4,109,656,407,0.04,1010,11,71,1.8,,,,,,
2005,1,3,14,30,4,71,764,354,0.04,1010,11,42,2,,,,,,
2005,1,3,15,30,5,90,22,96,0.04,1010,10,27,2.2,,,,,,
2005,1,3,16,30,6,30,96,38,0.04,1010,9,24,2.5,,,,,,
2005,1,3,17,30,5,0,0,0,0.04,1010,9,25,2.9000000000000004,,,,,,
2005,1,3,18,30,6,0,0,0,0.04,1010,8,28,3.2,,,,,,
2005,1,3,19,30,6,0,0,0,0.04,1010,8,33,3.3000000000000003,,,,,,
2005,1,3,20,30,6,0,0,0,0.04,1010,7,40,3.2,,,,,,
2005,1,3,21,30,6,0,0,0,0.04,1010,7,45,2.8000000000000003,,,,,,
2005,1,3,22,30,6,0,0,0,0.04,1010,7,51,2.3000000000000003,,,,,,
2005,1,3,23,30,6,0,0,0,0.04,1010,7,56,1.8,,,,,,
2005,1,4,0,30,5,0,0,0,0.04,1010,7,48,1.3,,,,,,
2005,1,4,1,30,5,0,0,0,0.04,1010,7,12,1.3,,,,,,
2005,1,4,2,30,5,0,0,0,0.04,1010,7,341,1.7000000000000002,,,,,,
2005,1,4,3,30,5,0,0,0,0.04,1010,7,331,2,,,,,,
2005,1,4,4,30,5,0,0,0,0.04,1010,8,328,2.1,,,,,,
2005,1,4,5,30,5,0,0,0,0.04,1010,8,331,2,,,,,,
2005,1,4,6,30,5,0,0,0,0.04,1010,8,334,1.9000000000000001,,,,,,
2005,1,4,7,30,4,0,0,0,0.04,1010,8,332,1.6,,,,,,
2005,1,4,8,30,5,64,140,89,0.04,1010,9,321,1.8,,,,,,
2005,1,4,9,30,5,70,636,271,0.04,1010,10,306,2.4000000000000004,,,,,,
2005,1,4,10,30,6,155,391,320,0.04,1020,10,298,2.6,,,,,,
2005,1,4,11,30,6,210,241,327,0.04,1020,11,289,2.6,,,,,,
2005,1,4,12,30,6,202,39,222,0.04,1020,11,279,2.4000000000000004,,,,,,
2005,1,4,13,30,6,73,0,73,0.04,1020,11,270,2,,,,,,
2005,1,4,14,30,6,74,0,74,0.04,1020,11,263,1.7000000000000002,,,,,,
2005,1,4,15,30,6,60,604,209,0.04,1020,10,242,1.5,,,,,,
2005,1,4,16,30,6,30,301,56,0.04,1020,9,202,1.7000000000000002,,,,,,
2005,1,4,17,30,6,0,0,0,0.04,1020,9,186,2.2,,,,,,
2005,1,4,18,30,6,0,0,0,0.04,1020,8,186,2.5,,,,,,
2005,1,4,19,30,6,0,0,0,0.04,1020,8,192,2.4000000000000004,,,,,,
2005,1,4,20,30,6,0,0,0,0.04,1020,8,199,2.2,,,,,,
2005,1,4,21,30,7,0,0,0,0.04,1020,8,206,2,,,,,,
2005,1,4,22,30,7,0,0,0,0.04,1020,8,216,1.8,,,,,,
2005,1,4,23,30,7,0,0,0,0.04,1020,8,228,1.7000000000000002,,,,,,
2005,1,5,0,30,7,0,0,0,0.04,1020,9,236,1.6,,,,,,
2005,1,5,1,30,7,0,0,0,0.04,1020,9,231,1.4000000000000001,,,,,,
2005,1,5,2,30,7,0,0,0,0.04,1020,9,214,1.2000000000000002,,,,,,
2005,1,5,3,30,6,0,0,0,0.04,1020,9,193,1.2000000000000002,,,,,,
2005,1,5,4,30,6,0,0,0,0.04,1020,9,172,1.6,,,,,,
2005,1,5,5,30,6,0,0,0,0.04,1020,9,157,2,,,,,,
2005,1,5,6,30,6,0,0,0,0.04,1020,9,157,2.3000000000000003,,,,,,
2005,1,5,7,30,6,0,0,0,0.04,1030,9,164,2.6,,,,,,
2005,1,5,8,30,7,49,490,134,0.04,1030,10,172,2.9000000000000004,,,,,,
2005,1,5,9,30,8,69,694,289,0.04,1030,11,182,3.2,,,,,,
2005,1,5,10,30,8,95,0,95,0.04,1030,11,195,3.3000000000000003,,,,,,
2005,1,5,11,30,8,203,52,229,0.04,1030,12,210,3.2,,,,,,
2005,1,5,12,30,7,224,158,303,0.04,1030,12,223,2.8000000000000003,,,,,,
2005,1,5,13,30,7,103,0,103,0.04,1030,12,231,2.4000000000000004,,,,,,
2005,1,5,14,30,7,88,0,88,0.04,1030,12,232,1.9000000000000001,,,,,,
2005,1,5,15,30,7,66,575,209,0.04,1030,11,235,1.3,,,,,,
2005,1,5,16,30,7,33,260,56,0.04,1030,11,247,0.7000000000000001,,,,,,
2005,1,5,17,30,6,0,0,0,0.04,1030,10,272,0.5,,,,,,
2005,1,5,18,30,6,0,0,0,0.04,1030,10,330,0.5,,,,,,
2005,1,5,19,30,6,0,0,0,0.04,1030,10,31,0.7000000000000001,,,,,,
2005,1,5,20,30,6,0,0,0,0.04,1030,10,60,0.9,,,,,,
2005,1,5,21,30,6,0,0,0,0.04,1030,9,84,1,,,,,,
2005,1,5,22,30,6,0,0,0,0.04,1030,9,103,1.1,,,,,,
2005,1,5,23,30,6,0,0,0,0.04,1030,9,108,1.1,,,,,,
2005,1,6,0,30,6,0,0,0,0.04,1030,9,105,1,,,,,,
2005,1,6,1,30,6,0,0,0,0.04,1030,9,97,1.1,,,,,,
2005,1,6,2,30,6,0,0,0,0.04,1030,8,77,1.4000000000000001,,,,,,
2005,1,6,3,30,5,0,0,0,0.04,1030,8,67,1.8,,,,,,
2005,1,6,4,30,5,0,0,0,0.04,1030,8,66,2.2,,,,,,
2005,1,6,5,30,5,0,0,0,0.04,1020,7,72,2.4000000000000004,,,,,,
2005,1,6,6,30,5,0,0,0,0.04,1020,7,78,2.5,,,,,,
2005,1,6,7,30,5,0,0,0,0.04,1020,7,86,2.7,,,,,,
2005,1,6,8,30,6,48,515,138,0.04,1020,8,86,3,,,,,,
2005,1,6,9,30,6,67,719,296,0.04,1020,9,88,3,,,,,,
2005,1,6,10,30,6,162,352,312,0.04,1020,10,100,2.5,,,,,,
2005,1,6,11,30,5,76,867,498,0.04,1020,11,122,2.2,,,,,,
2005,1,6,12,30,5,74,882,514,0.04,1020,12,141,2.2,,,,,,
2005,1,6,13,30,5,73,853,468,0.04,1020,13,151,2.4000000000000004,,,,,,
2005,1,6,14,30,5,134,389,281,0.04,1020,12,156,2.6,,,,,,
2005,1,6,15,30,5,53,674,222,0.04,1020,11,155,2.6,,,,,,
